index,timestamp,user,service,message,year,month,day,hour,minute,second,microsecond,timezone
12351,2024-08-05 23:26:26.912943+05:30,pranay,kernel:,MCFG 0x0000000089CEC000 00003C (v01 ACRSYS ACRPRDCT 00000001 1025 00040000),2024,8,5,23,26,26,912943,UTC+05:30
12352,2024-08-05 23:26:26.912946+05:30,pranay,kernel:,SSDT 0x0000000089CAE000 0044DC (v01 ACRSYS ACRPRDCT 00001000 1025 00040000),2024,8,5,23,26,26,912946,UTC+05:30
12353,2024-08-05 23:26:26.912949+05:30,pranay,kernel:,FPDT 0x0000000089CB3000 000044 (v01 ACRSYS ACRPRDCT 00000002 1025 00040000),2024,8,5,23,26,26,912949,UTC+05:30
12354,2024-08-05 23:26:26.912958+05:30,pranay,kernel:,BGRT 0x0000000089CAD000 000038 (v01 ACRSYS ACRPRDCT 00000001 1025 00040000),2024,8,5,23,26,26,912958,UTC+05:30
12355,2024-08-05 23:26:26.912951+05:30,pranay,systemd[1]:,"snap-gnome\x2d42\x2d2204-176.mount - Mount unit for gnome-42-2204, revision 176...",2024,8,5,23,26,26,912951,UTC+05:30
12356,2024-08-05 23:26:26.912961+05:30,pranay,kernel:,Reserving FACP table memory at [mem 0x89cf0000-0x89cf010b],2024,8,5,23,26,26,912961,UTC+05:30
12357,2024-08-05 23:26:26.912964+05:30,pranay,kernel:,Reserving DSDT table memory at [mem 0x89cb4000-0x89ceb3ca],2024,8,5,23,26,26,912964,UTC+05:30
12358,2024-08-05 23:26:26.912966+05:30,pranay,kernel:,Reserving FACS table memory at [mem 0x89c2d000-0x89c2d03f],2024,8,5,23,26,26,912966,UTC+05:30
12359,2024-08-05 23:26:26.912969+05:30,pranay,kernel:,Reserving UEFI table memory at [mem 0x89d0c000-0x89d0c235],2024,8,5,23,26,26,912969,UTC+05:30
12360,2024-08-05 23:26:26.912971+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89d0a000-0x89d0b7d4],2024,8,5,23,26,26,912971,UTC+05:30
12361,2024-08-05 23:26:26.912969+05:30,pranay,systemd[1]:,"snap-gnome\x2dsudoku-108.mount - Mount unit for gnome-sudoku, revision 108...",2024,8,5,23,26,26,912969,UTC+05:30
12362,2024-08-05 23:26:26.912988+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89d06000-0x89d091c6],2024,8,5,23,26,26,912988,UTC+05:30
12363,2024-08-05 23:26:26.912992+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89d04000-0x89d05dc7],2024,8,5,23,26,26,912992,UTC+05:30
12364,2024-08-05 23:26:26.912988+05:30,pranay,systemd[1]:,"snap-gtk\x2dcommon\x2dthemes-1535.mount - Mount unit for gtk-common-themes, revision 1535...",2024,8,5,23,26,26,912988,UTC+05:30
12365,2024-08-05 23:26:26.912997+05:30,pranay,kernel:,Reserving UEFI table memory at [mem 0x89d03000-0x89d03041],2024,8,5,23,26,26,912997,UTC+05:30
12366,2024-08-05 23:26:26.913007+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89d02000-0x89d02459],2024,8,5,23,26,26,913007,UTC+05:30
12367,2024-08-05 23:26:26.913009+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89d01000-0x89d01045],2024,8,5,23,26,26,913009,UTC+05:30
12368,2024-08-05 23:26:26.913012+05:30,pranay,kernel:,Reserving TPM2 table memory at [mem 0x89d00000-0x89d00033],2024,8,5,23,26,26,913012,UTC+05:30
12369,2024-08-05 23:26:26.913014+05:30,pranay,kernel:,Reserving LPIT table memory at [mem 0x89cff000-0x89cff05b],2024,8,5,23,26,26,913014,UTC+05:30
12370,2024-08-05 23:26:26.913013+05:30,pranay,systemd[1]:,"snap-mysql\x2dworkbench\x2dcommunity-13.mount - Mount unit for mysql-workbench-community, revision 13...",2024,8,5,23,26,26,913013,UTC+05:30
12371,2024-08-05 23:26:26.913025+05:30,pranay,kernel:,Reserving WSMT table memory at [mem 0x89cfe000-0x89cfe027],2024,8,5,23,26,26,913025,UTC+05:30
12372,2024-08-05 23:26:26.913028+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89cfd000-0x89cfdc2e],2024,8,5,23,26,26,913028,UTC+05:30
12373,2024-08-05 23:26:26.913031+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89cfc000-0x89cfcfba],2024,8,5,23,26,26,913031,UTC+05:30
12374,2024-08-05 23:26:26.913033+05:30,pranay,kernel:,Reserving DBGP table memory at [mem 0x89cfb000-0x89cfb033],2024,8,5,23,26,26,913033,UTC+05:30
12375,2024-08-05 23:26:26.913035+05:30,pranay,kernel:,Reserving DBG2 table memory at [mem 0x89cfa000-0x89cfa053],2024,8,5,23,26,26,913035,UTC+05:30
12376,2024-08-05 23:26:26.913041+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89cf9000-0x89cf9b73],2024,8,5,23,26,26,913041,UTC+05:30
12377,2024-08-05 23:26:26.913031+05:30,pranay,systemd[1]:,"snap-snap\x2dstore-1147.mount - Mount unit for snap-store, revision 1147...",2024,8,5,23,26,26,913031,UTC+05:30
12378,2024-08-05 23:26:26.913057+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89cf3000-0x89cf88c0],2024,8,5,23,26,26,913057,UTC+05:30
12379,2024-08-05 23:26:26.913083+05:30,pranay,kernel:,Reserving MSDM table memory at [mem 0x89cf2000-0x89cf2054],2024,8,5,23,26,26,913083,UTC+05:30
12380,2024-08-05 23:26:26.913089+05:30,pranay,kernel:,Reserving ASF! table memory at [mem 0x89cf1000-0x89cf10a4],2024,8,5,23,26,26,913089,UTC+05:30
12381,2024-08-05 23:26:26.913095+05:30,pranay,kernel:,Reserving HPET table memory at [mem 0x89cef000-0x89cef037],2024,8,5,23,26,26,913095,UTC+05:30
12382,2024-08-05 23:26:26.913097+05:30,pranay,kernel:,Reserving APIC table memory at [mem 0x89ced000-0x89ced12b],2024,8,5,23,26,26,913097,UTC+05:30
12383,2024-08-05 23:26:26.913100+05:30,pranay,kernel:,Reserving MCFG table memory at [mem 0x89cec000-0x89cec03b],2024,8,5,23,26,26,913100,UTC+05:30
12384,2024-08-05 23:26:26.913113+05:30,pranay,kernel:,Reserving SSDT table memory at [mem 0x89cae000-0x89cb24db],2024,8,5,23,26,26,913113,UTC+05:30
12385,2024-08-05 23:26:26.913094+05:30,pranay,systemd[1]:,"snap-snap\x2dstore-1173.mount - Mount unit for snap-store, revision 1173...",2024,8,5,23,26,26,913094,UTC+05:30
12386,2024-08-05 23:26:26.913120+05:30,pranay,kernel:,Reserving FPDT table memory at [mem 0x89cb3000-0x89cb3043],2024,8,5,23,26,26,913120,UTC+05:30
12387,2024-08-05 23:26:26.913123+05:30,pranay,kernel:,Reserving BGRT table memory at [mem 0x89cad000-0x89cad037],2024,8,5,23,26,26,913123,UTC+05:30
12388,2024-08-05 23:26:26.913126+05:30,pranay,kernel:,NUMA configuration found,2024,8,5,23,26,26,913126,UTC+05:30
12389,2024-08-05 23:26:26.913129+05:30,pranay,kernel:,a node at [mem 0x0000000000000000-0x000000026e7fffff],2024,8,5,23,26,26,913129,UTC+05:30
12390,2024-08-05 23:26:26.913131+05:30,pranay,kernel:,allocated [mem 0x26e7d5000-0x26e7fffff],2024,8,5,23,26,26,913131,UTC+05:30
12391,2024-08-05 23:26:26.913133+05:30,pranay,kernel:,ranges:,2024,8,5,23,26,26,913133,UTC+05:30
12392,2024-08-05 23:26:26.913131+05:30,pranay,systemd[1]:,"snap-snapd-21465.mount - Mount unit for snapd, revision 21465...",2024,8,5,23,26,26,913131,UTC+05:30
12393,2024-08-05 23:26:26.913143+05:30,pranay,kernel:,[mem 0x0000000000001000-0x0000000000ffffff],2024,8,5,23,26,26,913143,UTC+05:30
12394,2024-08-05 23:26:26.913146+05:30,pranay,kernel:,[mem 0x0000000001000000-0x00000000ffffffff],2024,8,5,23,26,26,913146,UTC+05:30
12395,2024-08-05 23:26:26.913149+05:30,pranay,kernel:,[mem 0x0000000100000000-0x000000026e7fffff],2024,8,5,23,26,26,913149,UTC+05:30
12396,2024-08-05 23:26:26.913151+05:30,pranay,kernel:,empty,2024,8,5,23,26,26,913151,UTC+05:30
12397,2024-08-05 23:26:26.913153+05:30,pranay,kernel:,zone start for each node,2024,8,5,23,26,26,913153,UTC+05:30
12398,2024-08-05 23:26:26.913150+05:30,pranay,systemd[1]:,"snap-snapd-21759.mount - Mount unit for snapd, revision 21759...",2024,8,5,23,26,26,913150,UTC+05:30
12399,2024-08-05 23:26:26.913156+05:30,pranay,kernel:,memory node ranges,2024,8,5,23,26,26,913156,UTC+05:30
12400,2024-08-05 23:26:26.913172+05:30,pranay,kernel:,0: [mem 0x0000000000001000-0x000000000009efff],2024,8,5,23,26,26,913172,UTC+05:30
12401,2024-08-05 23:26:26.913175+05:30,pranay,kernel:,0: [mem 0x0000000000100000-0x0000000071896fff],2024,8,5,23,26,26,913175,UTC+05:30
12402,2024-08-05 23:26:26.913171+05:30,pranay,systemd[1]:,"snap-snapd\x2ddesktop\x2dintegration-157.mount - Mount unit for snapd-desktop-integration, revision 157...",2024,8,5,23,26,26,913171,UTC+05:30
12403,2024-08-05 23:26:26.913178+05:30,pranay,kernel:,0: [mem 0x0000000072997000-0x0000000088badfff],2024,8,5,23,26,26,913178,UTC+05:30
12404,2024-08-05 23:26:26.913187+05:30,pranay,kernel:,0: [mem 0x0000000089d0e000-0x0000000089d0efff],2024,8,5,23,26,26,913187,UTC+05:30
12405,2024-08-05 23:26:26.913189+05:30,pranay,kernel:,0: [mem 0x0000000100000000-0x000000026e7fffff],2024,8,5,23,26,26,913189,UTC+05:30
12406,2024-08-05 23:26:26.913192+05:30,pranay,kernel:,setup node 0 [mem 0x0000000000001000-0x000000026e7fffff],2024,8,5,23,26,26,913192,UTC+05:30
12407,2024-08-05 23:26:26.913194+05:30,pranay,kernel:,"node 0, zone DMA: 1 pages in unavailable ranges",2024,8,5,23,26,26,913194,UTC+05:30
12408,2024-08-05 23:26:26.913204+05:30,pranay,kernel:,"node 0, zone DMA: 97 pages in unavailable ranges",2024,8,5,23,26,26,913204,UTC+05:30
12409,2024-08-05 23:26:26.913206+05:30,pranay,kernel:,"node 0, zone DMA32: 4352 pages in unavailable ranges",2024,8,5,23,26,26,913206,UTC+05:30
12410,2024-08-05 23:26:26.913209+05:30,pranay,kernel:,"node 0, zone DMA32: 4448 pages in unavailable ranges",2024,8,5,23,26,26,913209,UTC+05:30
12411,2024-08-05 23:26:26.913192+05:30,pranay,systemd[1]:,"snap-xournalpp-94.mount - Mount unit for xournalpp, revision 94...",2024,8,5,23,26,26,913192,UTC+05:30
12412,2024-08-05 23:26:26.913211+05:30,pranay,kernel:,"node 0, zone Normal: 25329 pages in unavailable ranges",2024,8,5,23,26,26,913211,UTC+05:30
12413,2024-08-05 23:26:26.913221+05:30,pranay,kernel:,"node 0, zone Normal: 6144 pages in unavailable ranges",2024,8,5,23,26,26,913221,UTC+05:30
12414,2024-08-05 23:26:26.913223+05:30,pranay,kernel:,Intel graphics memory at [mem 0x8b800000-0x8f7fffff],2024,8,5,23,26,26,913223,UTC+05:30
12415,2024-08-05 23:26:26.913233+05:30,pranay,kernel:,PM-Timer IO Port: 0x1808,2024,8,5,23,26,26,913233,UTC+05:30
12416,2024-08-05 23:26:26.913225+05:30,pranay,systemd[1]:,"var-snap-firefox-common-host\x2dhunspell.mount - Mount unit for firefox, revision 4483 via mount-control...",2024,8,5,23,26,26,913225,UTC+05:30
12417,2024-08-05 23:26:26.913235+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x01] high edge lint[0x1]),2024,8,5,23,26,26,913235,UTC+05:30
12418,2024-08-05 23:26:26.913238+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x02] high edge lint[0x1]),2024,8,5,23,26,26,913238,UTC+05:30
12419,2024-08-05 23:26:26.913241+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x03] high edge lint[0x1]),2024,8,5,23,26,26,913241,UTC+05:30
12420,2024-08-05 23:26:26.913243+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x04] high edge lint[0x1]),2024,8,5,23,26,26,913243,UTC+05:30
12421,2024-08-05 23:26:26.913246+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x05] high edge lint[0x1]),2024,8,5,23,26,26,913246,UTC+05:30
12422,2024-08-05 23:26:26.913244+05:30,pranay,systemd[1]:,systemd-udevd.service - Rule-based Manager for Device Events and Files...,2024,8,5,23,26,26,913244,UTC+05:30
12423,2024-08-05 23:26:26.913255+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x06] high edge lint[0x1]),2024,8,5,23,26,26,913255,UTC+05:30
12424,2024-08-05 23:26:26.913258+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x07] high edge lint[0x1]),2024,8,5,23,26,26,913258,UTC+05:30
12425,2024-08-05 23:26:26.913261+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x08] high edge lint[0x1]),2024,8,5,23,26,26,913261,UTC+05:30
12426,2024-08-05 23:26:26.913263+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x09] high edge lint[0x1]),2024,8,5,23,26,26,913263,UTC+05:30
12427,2024-08-05 23:26:26.913266+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x0a] high edge lint[0x1]),2024,8,5,23,26,26,913266,UTC+05:30
12428,2024-08-05 23:26:26.913261+05:30,pranay,systemd[1]:,"snap-bare-5.mount - Mount unit for bare, revision 5.",2024,8,5,23,26,26,913261,UTC+05:30
12429,2024-08-05 23:26:26.913268+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x0b] high edge lint[0x1]),2024,8,5,23,26,26,913268,UTC+05:30
12430,2024-08-05 23:26:26.913277+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x0c] high edge lint[0x1]),2024,8,5,23,26,26,913277,UTC+05:30
12431,2024-08-05 23:26:26.913287+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x0d] high edge lint[0x1]),2024,8,5,23,26,26,913287,UTC+05:30
12432,2024-08-05 23:26:26.913283+05:30,pranay,systemd[1]:,"snap-brave-424.mount - Mount unit for brave, revision 424.",2024,8,5,23,26,26,913283,UTC+05:30
12433,2024-08-05 23:26:26.913293+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x0e] high edge lint[0x1]),2024,8,5,23,26,26,913293,UTC+05:30
12434,2024-08-05 23:26:26.913302+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x0f] high edge lint[0x1]),2024,8,5,23,26,26,913302,UTC+05:30
12435,2024-08-05 23:26:26.913304+05:30,pranay,kernel:,LAPIC_NMI (acpi_id[0x10] high edge lint[0x1]),2024,8,5,23,26,26,913304,UTC+05:30
12436,2024-08-05 23:26:26.913307+05:30,pranay,kernel:,"apic_id 2, version 32, address 0xfec00000, GSI 0-119",2024,8,5,23,26,26,913307,UTC+05:30
12437,2024-08-05 23:26:26.913309+05:30,pranay,kernel:,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),2024,8,5,23,26,26,913309,UTC+05:30
12438,2024-08-05 23:26:26.913308+05:30,pranay,systemd[1]:,"snap-brave-426.mount - Mount unit for brave, revision 426.",2024,8,5,23,26,26,913308,UTC+05:30
12439,2024-08-05 23:26:26.913319+05:30,pranay,kernel:,INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level),2024,8,5,23,26,26,913319,UTC+05:30
12440,2024-08-05 23:26:26.913322+05:30,pranay,kernel:,Using ACPI (MADT) for SMP configuration information,2024,8,5,23,26,26,913322,UTC+05:30
12441,2024-08-05 23:26:26.913324+05:30,pranay,kernel:,HPET id: 0x8086a201 base: 0xfed00000,2024,8,5,23,26,26,913324,UTC+05:30
12442,2024-08-05 23:26:26.913327+05:30,pranay,kernel:,update [mem 0x7900b000-0x790fefff] usable ==> reserved,2024,8,5,23,26,26,913327,UTC+05:30
12443,2024-08-05 23:26:26.913329+05:30,pranay,kernel:,deadline timer available,2024,8,5,23,26,26,913329,UTC+05:30
12444,2024-08-05 23:26:26.913331+05:30,pranay,kernel:,"Allowing 8 CPUs, 0 hotplug CPUs",2024,8,5,23,26,26,913331,UTC+05:30
12445,2024-08-05 23:26:26.913340+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x00000000-0x00000fff],2024,8,5,23,26,26,913340,UTC+05:30
12446,2024-08-05 23:26:26.913326+05:30,pranay,systemd[1]:,"snap-canonical\x2dlivepatch-278.mount - Mount unit for canonical-livepatch, revision 278.",2024,8,5,23,26,26,913326,UTC+05:30
12447,2024-08-05 23:26:26.913350+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x0009f000-0x000fffff],2024,8,5,23,26,26,913350,UTC+05:30
12448,2024-08-05 23:26:26.913353+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x69b17000-0x69b17fff],2024,8,5,23,26,26,913353,UTC+05:30
12449,2024-08-05 23:26:26.913356+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x69b27000-0x69b27fff],2024,8,5,23,26,26,913356,UTC+05:30
12450,2024-08-05 23:26:26.913358+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x69b28000-0x69b28fff],2024,8,5,23,26,26,913358,UTC+05:30
12451,2024-08-05 23:26:26.913356+05:30,pranay,systemd[1]:,"snap-canonical\x2dlivepatch-282.mount - Mount unit for canonical-livepatch, revision 282.",2024,8,5,23,26,26,913356,UTC+05:30
12452,2024-08-05 23:26:26.913361+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x69b51000-0x69b51fff],2024,8,5,23,26,26,913361,UTC+05:30
12453,2024-08-05 23:26:26.913386+05:30,pranay,systemd[1]:,"snap-cheese-40.mount - Mount unit for cheese, revision 40.",2024,8,5,23,26,26,913386,UTC+05:30
12454,2024-08-05 23:26:26.913396+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x71897000-0x72996fff],2024,8,5,23,26,26,913396,UTC+05:30
12455,2024-08-05 23:26:26.913413+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x7900b000-0x790fefff],2024,8,5,23,26,26,913413,UTC+05:30
12456,2024-08-05 23:26:26.913409+05:30,pranay,systemd[1]:,"snap-code-164.mount - Mount unit for code, revision 164.",2024,8,5,23,26,26,913409,UTC+05:30
12457,2024-08-05 23:26:26.913419+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x88bae000-0x8959dfff],2024,8,5,23,26,26,913419,UTC+05:30
12458,2024-08-05 23:26:26.913428+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x8959e000-0x89c8dfff],2024,8,5,23,26,26,913428,UTC+05:30
12459,2024-08-05 23:26:26.913430+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x89c8e000-0x89d0dfff],2024,8,5,23,26,26,913430,UTC+05:30
12460,2024-08-05 23:26:26.913433+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x89d0f000-0x8f7fffff],2024,8,5,23,26,26,913433,UTC+05:30
12461,2024-08-05 23:26:26.913435+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0x8f800000-0xfdffffff],2024,8,5,23,26,26,913435,UTC+05:30
12462,2024-08-05 23:26:26.913434+05:30,pranay,systemd[1]:,"snap-code-165.mount - Mount unit for code, revision 165.",2024,8,5,23,26,26,913434,UTC+05:30
12463,2024-08-05 23:26:26.913445+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfe000000-0xfe010fff],2024,8,5,23,26,26,913445,UTC+05:30
12464,2024-08-05 23:26:26.913451+05:30,pranay,systemd[1]:,"snap-core18-2823.mount - Mount unit for core18, revision 2823.",2024,8,5,23,26,26,913451,UTC+05:30
12465,2024-08-05 23:26:26.913469+05:30,pranay,systemd[1]:,"snap-core18-2829.mount - Mount unit for core18, revision 2829.",2024,8,5,23,26,26,913469,UTC+05:30
12466,2024-08-05 23:26:26.913496+05:30,pranay,systemd[1]:,"snap-core20-2318.mount - Mount unit for core20, revision 2318.",2024,8,5,23,26,26,913496,UTC+05:30
12467,2024-08-05 23:26:26.913515+05:30,pranay,systemd[1]:,"snap-core22-1380.mount - Mount unit for core22, revision 1380.",2024,8,5,23,26,26,913515,UTC+05:30
12468,2024-08-05 23:26:26.913532+05:30,pranay,systemd[1]:,"snap-core22-1439.mount - Mount unit for core22, revision 1439.",2024,8,5,23,26,26,913532,UTC+05:30
12469,2024-08-05 23:26:26.913550+05:30,pranay,systemd[1]:,"snap-core24-423.mount - Mount unit for core24, revision 423.",2024,8,5,23,26,26,913550,UTC+05:30
12470,2024-08-05 23:26:26.913567+05:30,pranay,systemd[1]:,"snap-firefox-4539.mount - Mount unit for firefox, revision 4539.",2024,8,5,23,26,26,913567,UTC+05:30
12471,2024-08-05 23:26:26.913584+05:30,pranay,systemd[1]:,"snap-firefox-4650.mount - Mount unit for firefox, revision 4650.",2024,8,5,23,26,26,913584,UTC+05:30
12472,2024-08-05 23:26:26.913611+05:30,pranay,systemd[1]:,"snap-firmware\x2dupdater-127.mount - Mount unit for firmware-updater, revision 127.",2024,8,5,23,26,26,913611,UTC+05:30
12473,2024-08-05 23:26:26.913629+05:30,pranay,systemd[1]:,"snap-gnome\x2d3\x2d28\x2d1804-198.mount - Mount unit for gnome-3-28-1804, revision 198.",2024,8,5,23,26,26,913629,UTC+05:30
12474,2024-08-05 23:26:26.913646+05:30,pranay,systemd[1]:,"snap-gnome\x2d42\x2d2204-176.mount - Mount unit for gnome-42-2204, revision 176.",2024,8,5,23,26,26,913646,UTC+05:30
12475,2024-08-05 23:26:26.913664+05:30,pranay,systemd[1]:,"snap-gnome\x2dsudoku-108.mount - Mount unit for gnome-sudoku, revision 108.",2024,8,5,23,26,26,913664,UTC+05:30
12476,2024-08-05 23:26:26.913668+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfe011000-0xfed0ffff],2024,8,5,23,26,26,913668,UTC+05:30
12477,2024-08-05 23:26:26.913695+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfed10000-0xfed19fff],2024,8,5,23,26,26,913695,UTC+05:30
12478,2024-08-05 23:26:26.913701+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfed1a000-0xfed83fff],2024,8,5,23,26,26,913701,UTC+05:30
12479,2024-08-05 23:26:26.913709+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfed84000-0xfed84fff],2024,8,5,23,26,26,913709,UTC+05:30
12480,2024-08-05 23:26:26.913712+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfed85000-0xfedfffff],2024,8,5,23,26,26,913712,UTC+05:30
12481,2024-08-05 23:26:26.913714+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfee00000-0xfee00fff],2024,8,5,23,26,26,913714,UTC+05:30
12482,2024-08-05 23:26:26.913690+05:30,pranay,systemd[1]:,"snap-gtk\x2dcommon\x2dthemes-1535.mount - Mount unit for gtk-common-themes, revision 1535.",2024,8,5,23,26,26,913690,UTC+05:30
12483,2024-08-05 23:26:26.913725+05:30,pranay,systemd[1]:,"snap-snap\x2dstore-1147.mount - Mount unit for snap-store, revision 1147.",2024,8,5,23,26,26,913725,UTC+05:30
12484,2024-08-05 23:26:26.913743+05:30,pranay,systemd[1]:,"snap-snap\x2dstore-1173.mount - Mount unit for snap-store, revision 1173.",2024,8,5,23,26,26,913743,UTC+05:30
12485,2024-08-05 23:26:26.913757+05:30,pranay,kernel:,hibernation: Registered nosave memory: [mem 0xfee01000-0xffffffff],2024,8,5,23,26,26,913757,UTC+05:30
12486,2024-08-05 23:26:26.913761+05:30,pranay,kernel:,0x8f800000-0xfdffffff] available for PCI devices,2024,8,5,23,26,26,913761,UTC+05:30
12487,2024-08-05 23:26:26.913764+05:30,pranay,kernel:,paravirtualized kernel on bare hardware,2024,8,5,23,26,26,913764,UTC+05:30
12488,2024-08-05 23:26:26.913760+05:30,pranay,systemd[1]:,"snap-snapd-21759.mount - Mount unit for snapd, revision 21759.",2024,8,5,23,26,26,913760,UTC+05:30
12489,2024-08-05 23:26:26.913766+05:30,pranay,kernel:,"refined-jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 1910969940391419 ns",2024,8,5,23,26,26,913766,UTC+05:30
12490,2024-08-05 23:26:26.913776+05:30,pranay,kernel:,NR_CPUS:8192 nr_cpumask_bits:8 nr_cpu_ids:8 nr_node_ids:1,2024,8,5,23,26,26,913776,UTC+05:30
12491,2024-08-05 23:26:26.913779+05:30,pranay,kernel:,Embedded 86 pages/cpu s229376 r8192 d114688 u524288,2024,8,5,23,26,26,913779,UTC+05:30
12492,2024-08-05 23:26:26.913781+05:30,pranay,systemd[1]:,"snap-snapd\x2ddesktop\x2dintegration-157.mount - Mount unit for snapd-desktop-integration, revision 157.",2024,8,5,23,26,26,913781,UTC+05:30
12493,2024-08-05 23:26:26.913805+05:30,pranay,kernel:,s229376 r8192 d114688 u524288 alloc=1*2097152,2024,8,5,23,26,26,913805,UTC+05:30
12494,2024-08-05 23:26:26.913815+05:30,pranay,kernel:,[0] 0 1 2 3 [0] 4 5 6 7,2024,8,5,23,26,26,913815,UTC+05:30
12495,2024-08-05 23:26:26.913818+05:30,pranay,kernel:,command line: BOOT_IMAGE=/boot/vmlinuz-6.8.0-39-generic root=UUID=ac7e2f61-ccdb-4ea3-a383-fbee24c6a6c9 ro quiet splash vt.handoff=7,2024,8,5,23,26,26,913818,UTC+05:30
12496,2024-08-05 23:26:26.913799+05:30,pranay,systemd[1]:,"snap-xournalpp-94.mount - Mount unit for xournalpp, revision 94.",2024,8,5,23,26,26,913799,UTC+05:30
12497,2024-08-05 23:26:26.913821+05:30,pranay,kernel:,"kernel command line parameters ""splash BOOT_IMAGE=/boot/vmlinuz-6.8.0-39-generic"", will be passed to user space.",2024,8,5,23,26,26,913821,UTC+05:30
12498,2024-08-05 23:26:26.913824+05:30,pranay,kernel:,"cache hash table entries: 1048576 (order: 11, 8388608 bytes, linear)",2024,8,5,23,26,26,913824,UTC+05:30
12499,2024-08-05 23:26:26.913827+05:30,pranay,kernel:,"hash table entries: 524288 (order: 10, 4194304 bytes, linear)",2024,8,5,23,26,26,913827,UTC+05:30
12500,2024-08-05 23:26:26.913829+05:30,pranay,systemd[1]:,"var-snap-firefox-common-host\x2dhunspell.mount - Mount unit for firefox, revision 4483 via mount-control.",2024,8,5,23,26,26,913829,UTC+05:30
12501,2024-08-05 23:26:26.913843+05:30,pranay,kernel:,order for Node 0: 0,2024,8,5,23,26,26,913843,UTC+05:30
12502,2024-08-05 23:26:26.913847+05:30,pranay,kernel:,"1 zonelists, mobility grouping on. Total pages: 2024484",2024,8,5,23,26,26,913847,UTC+05:30
12503,2024-08-05 23:26:26.913849+05:30,pranay,kernel:,zone: Normal,2024,8,5,23,26,26,913849,UTC+05:30
12504,2024-08-05 23:26:26.913851+05:30,pranay,kernel:,"auto-init: stack:all(zero), heap alloc:on, heap free:off",2024,8,5,23,26,26,913851,UTC+05:30
12505,2024-08-05 23:26:26.913848+05:30,pranay,systemd-udevd[446]:,default interface naming scheme 'v255'.,2024,8,5,23,26,26,913848,UTC+05:30
12506,2024-08-05 23:26:26.913854+05:30,pranay,kernel:,IO TLB: area num 8.,2024,8,5,23,26,26,913854,UTC+05:30
12507,2024-08-05 23:26:26.913870+05:30,pranay,kernel:,"7860764K/8227124K available (22528K kernel code, 4440K rwdata, 14300K rodata, 4972K init, 4736K bss, 366100K reserved, 0K cma-reserved)",2024,8,5,23,26,26,913870,UTC+05:30
